file_path,text,label
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_dog_angry.wav,Say the word dog,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_doll_angry.wav,Say the word doll,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_door_angry.wav,Say the word door,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_fail_angry.wav,Say the word fail,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_fall_angry.wav,Say the word fall,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_far_angry.wav,Say the word far,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_fat_angry.wav,Say the word fat,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_fit_angry.wav,Say the word fit,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_five_angry.wav,Say the word five,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_food_angry.wav,Say the word food,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_gap_angry.wav,Say the word gap,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_gas_angry.wav,Say the word gas,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_gaze_angry.wav,Say the word gaze,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_germ_angry.wav,Say the word germ,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_get_angry.wav,Say the word get,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_gin_angry.wav,Say the word gin,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_goal_angry.wav,Say the word goal,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_good_angry.wav,Say the word good,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_goose_angry.wav,Say the word goose,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_gun_angry.wav,Say the word gun,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_half_angry.wav,Say the word half,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hall_angry.wav,Say the word hall,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hash_angry.wav,Say the word hash,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hate_angry.wav,Say the word hate,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_have_angry.wav,Say the word have,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_haze_angry.wav,Say the word haze,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hire_angry.wav,Say the word hire,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hit_angry.wav,Say the word hit,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hole_angry.wav,Say the word hole,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_home_angry.wav,Say the word home,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hurl_angry.wav,Say the word hurl,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_hush_angry.wav,Say the word hush,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_jail_angry.wav,Say the word jail,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_jar_angry.wav,Say the word jar,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_join_angry.wav,Say the word join,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_judge_angry.wav,Say the word judge,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_jug_angry.wav,Say the word jug,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_juice_angry.wav,Say the word juice,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_keen_angry.wav,Say the word keen,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_keep_angry.wav,Say the word keep,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_keg_angry.wav,Say the word keg,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_kick_angry.wav,Say the word kick,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_kill_angry.wav,Say the word kill,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_king_angry.wav,Say the word king,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_kite_angry.wav,Say the word kite,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_knock_angry.wav,Say the word knock,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_late_angry.wav,Say the word late,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_laud_angry.wav,Say the word laud,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_lean_angry.wav,Say the word lean,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_learn_angry.wav,Say the word learn,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_lease_angry.wav,Say the word lease,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_lid_angry.wav,Say the word lid,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_life_angry.wav,Say the word life,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_limb_angry.wav,Say the word limb,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_live_angry.wav,Say the word live,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_loaf_angry.wav,Say the word loaf,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_long_angry.wav,Say the word long,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_lore_angry.wav,Say the word lore,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_lose_angry.wav,Say the word lose,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_lot_angry.wav,Say the word lot,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_love_angry.wav,Say the word love,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_luck_angry.wav,Say the word luck,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_make_angry.wav,Say the word make,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_match_angry.wav,Say the word match,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_merge_angry.wav,Say the word merge,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mess_angry.wav,Say the word mess,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_met_angry.wav,Say the word met,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mill_angry.wav,Say the word mill,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mob_angry.wav,Say the word mob,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mode_angry.wav,Say the word mode,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mood_angry.wav,Say the word mood,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_moon_angry.wav,Say the word moon,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mop_angry.wav,Say the word mop,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_mouse_angry.wav,Say the word mouse,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_nag_angry.wav,Say the word nag,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_name_angry.wav,Say the word name,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_near_angry.wav,Say the word near,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_neat_angry.wav,Say the word neat,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_nice_angry.wav,Say the word nice,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_note_angry.wav,Say the word note,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_numb_angry.wav,Say the word numb,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pad_angry.wav,Say the word pad,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_page_angry.wav,Say the word page,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pain_angry.wav,Say the word pain,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pass_angry.wav,Say the word pass,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pearl_angry.wav,Say the word pearl,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_peg_angry.wav,Say the word peg,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_perch_angry.wav,Say the word perch,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_phone_angry.wav,Say the word phone,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pick_angry.wav,Say the word pick,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pike_angry.wav,Say the word pike,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pole_angry.wav,Say the word pole,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_pool_angry.wav,Say the word pool,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_puff_angry.wav,Say the word puff,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rag_angry.wav,Say the word rag,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_raid_angry.wav,Say the word raid,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rain_angry.wav,Say the word rain,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_raise_angry.wav,Say the word raise,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rat_angry.wav,Say the word rat,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_reach_angry.wav,Say the word reach,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_read_angry.wav,Say the word read,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_red_angry.wav,Say the word red,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_ring_angry.wav,Say the word ring,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_ripe_angry.wav,Say the word ripe,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_road_angry.wav,Say the word road,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_room_angry.wav,Say the word room,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rose_angry.wav,Say the word rose,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rot_angry.wav,Say the word rot,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rough_angry.wav,Say the word rough,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_rush_angry.wav,Say the word rush,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_said_angry.wav,Say the word said,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_sail_angry.wav,Say the word sail,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_search_angry.wav,Say the word search,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_seize_angry.wav,Say the word seize,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_sell_angry.wav,Say the word sell,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_shack_angry.wav,Say the word shack,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_shall_angry.wav,Say the word shall,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_shawl_angry.wav,Say the word shawl,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_sheep_angry.wav,Say the word sheep,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_shirt_angry.wav,Say the word shirt,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_should_angry.wav,Say the word should,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_shout_angry.wav,Say the word shout,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_size_angry.wav,Say the word size,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_soap_angry.wav,Say the word soap,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_soup_angry.wav,Say the word soup,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_sour_angry.wav,Say the word sour,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_south_angry.wav,Say the word south,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_sub_angry.wav,Say the word sub,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_such_angry.wav,Say the word such,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_sure_angry.wav,Say the word sure,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_take_angry.wav,Say the word take,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_talk_angry.wav,Say the word talk,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_tape_angry.wav,Say the word tape,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_team_angry.wav,Say the word team,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_tell_angry.wav,Say the word tell,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_thin_angry.wav,Say the word thin,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_third_angry.wav,Say the word third,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_thought_angry.wav,Say the word thought,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_thumb_angry.wav,Say the word thumb,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_time_angry.wav,Say the word time,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_tip_angry.wav,Say the word tip,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_tire_angry.wav,Say the word tire,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_ton_angry.wav,Say the word ton,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_tool_angry.wav,Say the word tool,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_tough_angry.wav,Say the word tough,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_turn_angry.wav,Say the word turn,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_vine_angry.wav,Say the word vine,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_voice_angry.wav,Say the word voice,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_void_angry.wav,Say the word void,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_vote_angry.wav,Say the word vote,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_wag_angry.wav,Say the word wag,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_walk_angry.wav,Say the word walk,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_wash_angry.wav,Say the word wash,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_week_angry.wav,Say the word week,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_wheat_angry.wav,Say the word wheat,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_when_angry.wav,Say the word when,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_which_angry.wav,Say the word which,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_whip_angry.wav,Say the word whip,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_white_angry.wav,Say the word white,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_wife_angry.wav,Say the word wife,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_wire_angry.wav,Say the word wire,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_witch_angry.wav,Say the word witch,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_yearn_angry.wav,Say the word yearn,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_yes_angry.wav,Say the word yes,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_young_angry.wav,Say the word young,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_angry\YAF_youth_angry.wav,Say the word youth,angry
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_back_disgust.wav,Say the word back,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_bar_disgust.wav,Say the word bar,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_base_disgust.wav,Say the word base,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_bath_disgust.wav,Say the word bath,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_bean_disgust.wav,Say the word bean,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_beg_disgust.wav,Say the word beg,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_bite_disgust.wav,Say the word bite,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_boat_disgust.wav,Say the word boat,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_bone_disgust.wav,Say the word bone,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_book_disgust.wav,Say the word book,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_bought_disgust.wav,Say the word bought,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_burn_disgust.wav,Say the word burn,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_cab_disgust.wav,Say the word cab,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_calm_disgust.wav,Say the word calm,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_came_disgust.wav,Say the word came,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_cause_disgust.wav,Say the word cause,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_chain_disgust.wav,Say the word chain,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_chair_disgust.wav,Say the word chair,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_chalk_disgust.wav,Say the word chalk,disgust
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\YAF_disgust\YAF_chat_disgust.wav,Say the word chat,disgust
